respondent_id,age_group,region,city_tier,occupation,fashion_identity,price_sensitivity,brand_openness,online_purchase_confidence,sustainability_consciousness,purchase_frequency,preferred_shopping_channel,discovery_channel,conversion_trigger,discount_preference,owns_kurti,owns_salwar_suit,owns_palazzo,owns_indo_western,owns_night_suit,owns_bedding_set,owns_saree,owns_lehenga,fabric_preference,color_preference,monthly_income_band
ZF-1032,25-34,East_India,Tier_2,Self_Employed,Occasion_Driven,Quality_Over_Price,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Every_6_Months,Local_Retail,WhatsApp_Family,First_Order_Discount,Buy2_Get1_Bundle,1,1,0,1,1,0,0,1,Silk_Banarasi,Jewel_Tones,70K_120K
ZF-1033,25-34,Central_India,Tier_2,Salaried_Govt,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Monthly_Plus,Online_Marketplace,Instagram_Reels,Friend_Wore_It,Free_Shipping,1,0,1,1,1,0,0,0,Pure_Cotton,Pastels,20K_40K
ZF-1034,18-24,South_India,Tier_2,Student,Fusion_Lover,Extremely_Price_Sensitive,Loyal_But_Open,Fairly_Confident,Very_Conscious,Festival_Only,Social_Commerce,Instagram_Reels,First_Order_Discount,Loyalty_Cashback,1,0,1,1,0,0,0,0,Pure_Cotton,Jewel_Tones,Below_20K
ZF-1035,55+,Central_India,Tier_3,Salaried_Govt,Deeply_Traditional,Quality_Over_Price,No_Brand_Preference,Neutral,Neutral,Monthly_Plus,Online_Marketplace,Online_Marketplace,Real_Customer_Photos,Buy2_Get1_Bundle,0,1,1,0,1,1,1,0,Silk_Banarasi,Bright_Vibrant,20K_40K
ZF-1036,18-24,North_India,Tier_2,Salaried_Private,Deeply_Traditional,Balanced,No_Brand_Preference,Fairly_Confident,Not_Important,Festival_Only,Mall_Store,WhatsApp_Family,Detailed_Size_Guide,Personalised_Offer,1,1,0,0,0,0,0,1,Silk_Banarasi,Dark_Tones,Above_120K
ZF-1037,35-44,East_India,Tier_2,Self_Employed,Trend_First,Extremely_Price_Sensitive,No_Brand_Preference,Not_Very_Confident,Very_Conscious,Rarely,Local_Retail,WhatsApp_Family,Friend_Wore_It,Free_Shipping,1,1,1,1,1,1,0,0,Rayon_Viscose,Neutrals,20K_40K
ZF-1038,45-54,South_India,Tier_3,Salaried_Govt,Deeply_Traditional,Balanced,Multi_Brand_Shopper,Neutral,Not_Important,Monthly_Plus,Brand_Website,Word_of_Mouth,Influencer_Rec,Flat_Percent_Off,1,0,1,0,0,0,1,0,Rayon_Viscose,Bright_Vibrant,40K_70K
ZF-1039,45-54,North_India,Tier_2,Homemaker,Comfort_First,Balanced,Very_Loyal_One_Brand,Neutral,Not_Important,Every_2_3_Months,Local_Retail,WhatsApp_Family,COD_Available,Buy2_Get1_Bundle,1,1,0,1,0,1,0,1,Chanderi,Jewel_Tones,
ZF-1040,18-24,East_India,Rural,Student,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Fairly_Confident,Not_Important,Every_6_Months,Online_Marketplace,YouTube,Influencer_Rec,Loyalty_Cashback,1,1,1,1,1,0,1,0,Rayon_Viscose,Jewel_Tones,20K_40K
ZF-1041,45-54,South_India,Tier_2,Salaried_Govt,Deeply_Traditional,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Very_Conscious,Festival_Only,Local_Retail,YouTube,Customer_Reviews,Festival_Sale,1,0,0,1,0,0,1,1,Silk_Banarasi,Jewel_Tones,20K_40K
ZF-1042,55+,West_India,Tier_3,Salaried_Govt,Occasion_Driven,Balanced,Loyal_But_Open,Not_Confident_At_All,Neutral,Festival_Only,Local_Retail,Instagram_Reels,First_Order_Discount,Buy2_Get1_Bundle,0,1,1,0,0,1,1,0,Silk_Banarasi,Dark_Tones,
ZF-1043,35-44,West_India,Metro,Salaried_Private,Occasion_Driven,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Neutral,Every_2_3_Months,Online_Marketplace,Instagram_Reels,Detailed_Size_Guide,Festival_Sale,1,1,0,1,0,0,0,0,Pure_Cotton,Dark_Tones,70K_120K
ZF-1044,35-44,North_India,Tier_2,Homemaker,Culturally_Rooted,Balanced,No_Brand_Preference,Very_Confident,Neutral,Every_6_Months,Local_Retail,Word_of_Mouth,Friend_Wore_It,Buy2_Get1_Bundle,1,1,0,0,1,1,1,1,Pure_Cotton,Pastels,20K_40K
ZF-1045,35-44,East_India,Tier_3,Salaried_Private,Culturally_Rooted,Extremely_Price_Sensitive,Very_Loyal_One_Brand,Fairly_Confident,Not_Important,Every_2_3_Months,Local_Retail,Online_Marketplace,Influencer_Rec,Free_Shipping,1,1,0,0,1,0,1,0,Georgette_Chiffon,Dark_Tones,20K_40K
ZF-1046,45-54,West_India,Tier_3,Self_Employed,Deeply_Traditional,Quality_Over_Price,Loyal_But_Open,Very_Confident,Neutral,Rarely,Local_Retail,Online_Marketplace,Real_Customer_Photos,Festival_Sale,1,1,0,1,1,1,1,1,Pure_Cotton,Neutrals,20K_40K
ZF-1047,18-24,West_India,Tier_2,Student,Fusion_Lover,Price_Conscious,Multi_Brand_Shopper,Fairly_Confident,Not_Important,Monthly_Plus,Online_Marketplace,Instagram_Reels,Influencer_Rec,Flat_Percent_Off,1,0,1,1,1,0,0,0,Rayon_Viscose,Pastels,
ZF-1048,45-54,West_India,Rural,Self_Employed,Culturally_Rooted,Quality_Over_Price,Loyal_But_Open,Not_Very_Confident,Not_Important,Festival_Only,Social_Commerce,YouTube,Free_Return_Policy,Free_Shipping,1,1,0,1,0,1,0,1,Pure_Cotton,Neutrals,20K_40K
ZF-1049,25-34,North_East_India,Tier_3,Homemaker,Fusion_Lover,Price_Conscious,Very_Loyal_One_Brand,Not_Confident_At_All,Neutral,Festival_Only,Online_Marketplace,Word_of_Mouth,First_Order_Discount,Free_Shipping,1,0,1,0,1,0,1,1,Chanderi,Neutrals,40K_70K
ZF-1050,35-44,Central_India,Tier_2,Homemaker,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Very_Confident,Neutral,Festival_Only,Local_Retail,WhatsApp_Family,Friend_Wore_It,Buy2_Get1_Bundle,1,1,1,0,1,0,1,0,Silk_Banarasi,Neutrals,40K_70K
ZF-1051,18-24,West_India,Metro,Self_Employed,Deeply_Traditional,Extremely_Price_Sensitive,No_Brand_Preference,Very_Confident,Somewhat_Conscious,Monthly_Plus,Local_Retail,Instagram_Reels,Influencer_Rec,Flat_Percent_Off,1,0,0,1,0,0,0,0,Rayon_Viscose,Jewel_Tones,Below_20K
ZF-1052,18-24,North_India,Tier_3,Homemaker,Comfort_First,Price_Conscious,No_Brand_Preference,Neutral,Somewhat_Conscious,Monthly_Plus,Local_Retail,WhatsApp_Family,Customer_Reviews,Flat_Percent_Off,1,1,0,0,1,1,1,0,Linen,Neutrals,20K_40K
ZF-1053,35-44,North_East_India,Metro,Homemaker,Fusion_Lover,Quality_Over_Price,No_Brand_Preference,Very_Confident,Neutral,Monthly_Plus,Brand_Website,WhatsApp_Family,COD_Available,Free_Shipping,1,0,0,0,1,0,0,0,Rayon_Viscose,Dark_Tones,
ZF-1054,18-24,East_India,Tier_2,Student,Fusion_Lover,Price_Conscious,No_Brand_Preference,Very_Confident,Somewhat_Conscious,Every_6_Months,Online_Marketplace,Instagram_Reels,Customer_Reviews,Loyalty_Cashback,1,0,1,0,0,1,0,1,Rayon_Viscose,Bright_Vibrant,40K_70K
ZF-1055,45-54,West_India,Tier_2,Salaried_Private,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Festival_Only,Local_Retail,Word_of_Mouth,Friend_Wore_It,Festival_Sale,1,1,0,1,1,0,1,0,Silk_Banarasi,Jewel_Tones,Above_120K
ZF-1056,35-44,North_India,Tier_2,Homemaker,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Not_Confident_At_All,Somewhat_Conscious,Every_6_Months,Brand_Website,Word_of_Mouth,Friend_Wore_It,Flat_Percent_Off,1,0,1,1,1,0,0,1,Silk_Banarasi,Bright_Vibrant,70K_120K
ZF-1057,25-34,Central_India,Metro,Homemaker,Deeply_Traditional,Price_Irrelevant,Loyal_But_Open,Neutral,Neutral,Every_6_Months,Online_Marketplace,Instagram_Reels,Free_Return_Policy,Buy2_Get1_Bundle,1,0,0,0,0,1,0,0,Chanderi,Jewel_Tones,40K_70K
ZF-1058,55+,North_India,Rural,Student,Occasion_Driven,Balanced,Multi_Brand_Shopper,Very_Confident,Neutral,Every_2_3_Months,Local_Retail,Instagram_Reels,Friend_Wore_It,Flat_Percent_Off,1,1,1,1,1,1,0,1,Chanderi,Jewel_Tones,Below_20K
ZF-1059,35-44,North_India,Metro,Salaried_Govt,Fusion_Lover,Price_Irrelevant,Multi_Brand_Shopper,Not_Very_Confident,Neutral,Festival_Only,Local_Retail,Instagram_Reels,Free_Return_Policy,Personalised_Offer,0,1,0,1,0,1,1,1,Chanderi,Dark_Tones,
ZF-1060,18-24,North_India,Tier_3,Salaried_Private,Culturally_Rooted,Balanced,Loyal_But_Open,Fairly_Confident,Neutral,Rarely,Online_Marketplace,TV_Print,COD_Available,Buy2_Get1_Bundle,0,1,1,1,0,0,1,0,Pure_Cotton,Jewel_Tones,Below_20K
ZF-1061,25-34,East_India,Rural,Salaried_Govt,Fusion_Lover,Price_Conscious,Multi_Brand_Shopper,Neutral,Very_Conscious,Every_2_3_Months,Weekly_Market,Word_of_Mouth,Customer_Reviews,Free_Shipping,1,0,0,0,0,1,0,1,Silk_Banarasi,Jewel_Tones,70K_120K
ZF-1062,25-34,East_India,Tier_2,Student,Culturally_Rooted,Extremely_Price_Sensitive,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Monthly_Plus,Online_Marketplace,Instagram_Reels,Influencer_Rec,Free_Shipping,0,0,1,0,1,0,0,0,Rayon_Viscose,Bold_Prints,20K_40K
ZF-1063,18-24,North_India,Metro,Student,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Not_Important,Monthly_Plus,Local_Retail,YouTube,COD_Available,Flat_Percent_Off,1,1,0,1,1,1,0,1,Rayon_Viscose,Bold_Prints,20K_40K
ZF-1064,Under_18,North_East_India,Tier_3,Salaried_Private,Fusion_Lover,Extremely_Price_Sensitive,No_Brand_Preference,Neutral,Not_Important,Festival_Only,Online_Marketplace,Word_of_Mouth,Customer_Reviews,Festival_Sale,1,0,1,1,0,0,1,1,Pure_Cotton,Pastels,Below_20K
ZF-1065,35-44,East_India,Tier_2,Self_Employed,Comfort_First,Balanced,Multi_Brand_Shopper,Not_Very_Confident,Somewhat_Conscious,Every_6_Months,Local_Retail,Instagram_Reels,Influencer_Rec,Loyalty_Cashback,1,1,1,0,0,1,1,0,Rayon_Viscose,Pastels,20K_40K
ZF-1066,45-54,North_India,Rural,Homemaker,Deeply_Traditional,Balanced,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Festival_Only,Local_Retail,WhatsApp_Family,Influencer_Rec,Festival_Sale,1,1,0,1,0,0,0,0,Pure_Cotton,Bright_Vibrant,20K_40K
ZF-1067,25-34,West_India,Metro,Homemaker,Fusion_Lover,Balanced,Very_Loyal_One_Brand,Very_Confident,Somewhat_Conscious,Monthly_Plus,Mall_Store,Word_of_Mouth,Influencer_Rec,Loyalty_Cashback,1,1,1,0,1,1,1,0,Pure_Cotton,Dark_Tones,Below_20K
ZF-1068,18-24,West_India,Tier_3,Student,Trend_First,Price_Conscious,Loyal_But_Open,Not_Very_Confident,Neutral,Every_6_Months,Social_Commerce,Word_of_Mouth,Friend_Wore_It,Personalised_Offer,1,0,0,1,1,1,0,0,Georgette_Chiffon,Jewel_Tones,20K_40K
ZF-1069,55+,North_India,Metro,Student,Comfort_First,Balanced,Multi_Brand_Shopper,Not_Very_Confident,Neutral,Festival_Only,Online_Marketplace,Instagram_Reels,Free_Return_Policy,Flat_Percent_Off,1,1,0,1,0,1,0,0,Rayon_Viscose,Bright_Vibrant,
ZF-1070,35-44,West_India,Tier_2,Homemaker,Trend_First,Extremely_Price_Sensitive,No_Brand_Preference,Neutral,Neutral,Every_2_3_Months,Local_Retail,Instagram_Reels,First_Order_Discount,Flat_Percent_Off,1,1,0,1,1,0,0,0,Pure_Cotton,Bright_Vibrant,Below_20K
ZF-1071,25-34,East_India,Tier_2,Student,Culturally_Rooted,Price_Conscious,Multi_Brand_Shopper,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,Online_Marketplace,COD_Available,Free_Shipping,1,1,1,0,0,1,1,1,Silk_Banarasi,Bright_Vibrant,40K_70K
ZF-1072,35-44,East_India,Tier_2,Salaried_Govt,Occasion_Driven,Price_Irrelevant,Loyal_But_Open,Fairly_Confident,Neutral,Every_6_Months,Brand_Website,Online_Marketplace,Friend_Wore_It,Buy2_Get1_Bundle,0,0,0,1,0,0,1,1,Georgette_Chiffon,Bright_Vibrant,
ZF-1073,25-34,East_India,Tier_2,Salaried_Govt,Trend_First,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Neutral,Every_2_3_Months,Social_Commerce,Instagram_Reels,Customer_Reviews,Buy2_Get1_Bundle,1,0,1,1,1,1,0,0,Rayon_Viscose,Neutrals,40K_70K
ZF-1074,35-44,Central_India,Tier_2,Salaried_Private,Trend_First,Extremely_Price_Sensitive,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Every_2_3_Months,Online_Marketplace,Online_Marketplace,COD_Available,Flat_Percent_Off,1,1,0,1,0,0,1,0,Georgette_Chiffon,Jewel_Tones,20K_40K
ZF-1075,25-34,West_India,Tier_3,Self_Employed,Comfort_First,Price_Conscious,No_Brand_Preference,Fairly_Confident,Somewhat_Conscious,Every_2_3_Months,Mall_Store,Instagram_Reels,Friend_Wore_It,Loyalty_Cashback,1,0,1,0,1,1,1,1,Pure_Cotton,Bright_Vibrant,
ZF-1076,18-24,West_India,Tier_2,Student,Comfort_First,Price_Conscious,Very_Loyal_One_Brand,Fairly_Confident,Somewhat_Conscious,Every_6_Months,Social_Commerce,WhatsApp_Family,COD_Available,Festival_Sale,1,1,1,0,0,1,1,1,Georgette_Chiffon,Jewel_Tones,40K_70K
ZF-1077,18-24,South_India,Rural,Student,Culturally_Rooted,Price_Conscious,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Every_2_3_Months,Online_Marketplace,Word_of_Mouth,First_Order_Discount,Buy2_Get1_Bundle,1,0,1,1,0,0,0,0,Pure_Cotton,Bright_Vibrant,Above_120K
ZF-1078,25-34,South_India,Rural,Student,Culturally_Rooted,Price_Conscious,Very_Loyal_One_Brand,Very_Confident,Not_Important,Monthly_Plus,Online_Marketplace,Instagram_Reels,First_Order_Discount,Free_Shipping,1,0,0,0,1,0,1,0,Pure_Cotton,Pastels,40K_70K
ZF-1079,35-44,East_India,Metro,Homemaker,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Very_Conscious,Every_6_Months,Brand_Website,YouTube,Real_Customer_Photos,Personalised_Offer,1,1,0,1,0,0,1,1,Silk_Banarasi,Jewel_Tones,20K_40K
ZF-1080,18-24,East_India,Rural,Student,Trend_First,Price_Conscious,No_Brand_Preference,Neutral,Very_Conscious,Every_2_3_Months,Local_Retail,WhatsApp_Family,Friend_Wore_It,Free_Shipping,1,1,1,1,1,0,0,0,Pure_Cotton,Bright_Vibrant,20K_40K
ZF-1081,35-44,West_India,Metro,Salaried_Private,Fusion_Lover,Price_Conscious,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Monthly_Plus,Online_Marketplace,Instagram_Reels,Free_Return_Policy,Festival_Sale,1,0,1,1,1,0,0,0,Rayon_Viscose,Dark_Tones,40K_70K
ZF-1082,25-34,North_India,Metro,Salaried_Govt,Trend_First,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Neutral,Festival_Only,Brand_Website,TV_Print,Customer_Reviews,Loyalty_Cashback,1,0,1,1,1,1,0,1,Rayon_Viscose,Bright_Vibrant,
ZF-1083,25-34,South_India,Metro,Salaried_Private,Culturally_Rooted,Extremely_Price_Sensitive,Multi_Brand_Shopper,Fairly_Confident,Neutral,Every_6_Months,Online_Marketplace,Instagram_Reels,First_Order_Discount,Festival_Sale,0,0,1,1,1,0,1,0,Pure_Cotton,Bright_Vibrant,
ZF-1084,55+,East_India,Tier_3,Self_Employed,Trend_First,Balanced,Loyal_But_Open,Not_Very_Confident,Neutral,Festival_Only,Brand_Website,Walk_In_Store,Detailed_Size_Guide,Free_Shipping,1,1,1,1,1,1,0,0,Pure_Cotton,Jewel_Tones,20K_40K
ZF-1085,18-24,North_India,Tier_2,Student,Culturally_Rooted,Balanced,Loyal_But_Open,Not_Very_Confident,Neutral,Rarely,Online_Marketplace,WhatsApp_Family,Customer_Reviews,Festival_Sale,1,1,0,1,0,0,1,1,Rayon_Viscose,Jewel_Tones,Below_20K
ZF-1086,45-54,East_India,Tier_2,Self_Employed,Deeply_Traditional,Quality_Over_Price,Loyal_But_Open,Neutral,Not_Important,Every_6_Months,Mall_Store,WhatsApp_Family,Customer_Reviews,Personalised_Offer,1,1,0,0,1,0,1,1,Linen,Neutrals,40K_70K
ZF-1087,55+,West_India,Rural,Salaried_Govt,Fusion_Lover,Balanced,Very_Loyal_One_Brand,Neutral,Neutral,Every_6_Months,Online_Marketplace,Instagram_Reels,Customer_Reviews,Personalised_Offer,1,0,1,1,1,1,0,1,Silk_Banarasi,Jewel_Tones,40K_70K
ZF-1088,45-54,North_East_India,Metro,Self_Employed,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Not_Important,Monthly_Plus,Local_Retail,YouTube,Friend_Wore_It,Free_Shipping,1,1,1,1,1,0,0,1,Linen,Neutrals,40K_70K
ZF-1089,35-44,North_India,Tier_3,Self_Employed,Fusion_Lover,Balanced,Very_Loyal_One_Brand,Neutral,Not_Important,Every_2_3_Months,Online_Marketplace,Instagram_Reels,First_Order_Discount,Loyalty_Cashback,0,1,0,1,1,1,1,1,Silk_Banarasi,Dark_Tones,70K_120K
ZF-1090,18-24,Central_India,Rural,Student,Comfort_First,Extremely_Price_Sensitive,Multi_Brand_Shopper,Fairly_Confident,Not_Important,Every_2_3_Months,Brand_Website,YouTube,First_Order_Discount,Buy2_Get1_Bundle,0,1,1,1,0,0,0,0,Pure_Cotton,Jewel_Tones,20K_40K
ZF-1091,35-44,East_India,Tier_2,Homemaker,Deeply_Traditional,Balanced,Multi_Brand_Shopper,Not_Confident_At_All,Not_Important,Every_2_3_Months,Local_Retail,WhatsApp_Family,Friend_Wore_It,Personalised_Offer,1,1,1,0,1,0,1,1,Rayon_Viscose,Dark_Tones,
ZF-1092,25-34,Central_India,Metro,Salaried_Govt,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Not_Important,Monthly_Plus,Local_Retail,Instagram_Reels,Free_Return_Policy,Free_Shipping,1,0,1,1,1,1,1,1,Chanderi,Bright_Vibrant,40K_70K
ZF-1093,25-34,West_India,Tier_2,Salaried_Private,Trend_First,Balanced,Loyal_But_Open,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,WhatsApp_Family,First_Order_Discount,Loyalty_Cashback,1,0,1,1,0,1,0,0,Chanderi,Jewel_Tones,
ZF-1094,25-34,North_India,Metro,Salaried_Private,Fusion_Lover,Quality_Over_Price,No_Brand_Preference,Very_Confident,Very_Conscious,Monthly_Plus,Social_Commerce,Instagram_Reels,Detailed_Size_Guide,Free_Shipping,1,1,1,1,1,1,0,0,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-1095,18-24,North_East_India,Tier_2,Salaried_Private,Fusion_Lover,Quality_Over_Price,No_Brand_Preference,Not_Confident_At_All,Somewhat_Conscious,Every_6_Months,Brand_Website,Instagram_Reels,Customer_Reviews,Buy2_Get1_Bundle,1,1,1,0,0,0,0,1,Rayon_Viscose,Dark_Tones,70K_120K
ZF-1096,25-34,East_India,Tier_3,Homemaker,Culturally_Rooted,Balanced,No_Brand_Preference,Not_Very_Confident,Neutral,Festival_Only,Brand_Website,WhatsApp_Family,COD_Available,Free_Shipping,1,0,0,0,1,0,1,1,Chanderi,Neutrals,20K_40K
ZF-1097,25-34,North_East_India,Rural,Homemaker,Trend_First,Quality_Over_Price,Very_Loyal_One_Brand,Neutral,Neutral,Every_2_3_Months,Social_Commerce,Word_of_Mouth,Customer_Reviews,Personalised_Offer,1,1,1,0,1,0,1,1,Rayon_Viscose,Bright_Vibrant,20K_40K
ZF-1098,35-44,West_India,Tier_2,Salaried_Private,Trend_First,Quality_Over_Price,Very_Loyal_One_Brand,Very_Confident,Neutral,Every_6_Months,Social_Commerce,Instagram_Reels,First_Order_Discount,Loyalty_Cashback,1,1,1,1,1,0,0,1,Chanderi,Pastels,40K_70K
ZF-1099,35-44,South_India,Tier_2,Self_Employed,Occasion_Driven,Balanced,No_Brand_Preference,Not_Very_Confident,Not_Important,Every_6_Months,Social_Commerce,Instagram_Reels,Customer_Reviews,Flat_Percent_Off,0,0,0,1,1,1,1,1,Pure_Cotton,Pastels,40K_70K
ZF-1100,18-24,East_India,Tier_2,Student,Trend_First,Quality_Over_Price,No_Brand_Preference,Fairly_Confident,Very_Conscious,Every_2_3_Months,Online_Marketplace,YouTube,Free_Return_Policy,Free_Shipping,1,0,1,1,1,0,0,1,Rayon_Viscose,Bright_Vibrant,40K_70K
ZF-1101,35-44,North_East_India,Tier_2,Homemaker,Fusion_Lover,Balanced,Multi_Brand_Shopper,Neutral,Not_Important,Festival_Only,Brand_Website,Instagram_Reels,Influencer_Rec,Free_Shipping,1,1,1,0,0,0,1,0,Chanderi,Jewel_Tones,70K_120K
ZF-1102,25-34,East_India,Tier_2,Homemaker,Comfort_First,Price_Conscious,Loyal_But_Open,Not_Confident_At_All,Not_Important,Every_6_Months,Local_Retail,Online_Marketplace,Influencer_Rec,Festival_Sale,0,1,0,0,1,0,0,0,Rayon_Viscose,Bright_Vibrant,40K_70K
ZF-1103,18-24,North_India,Tier_2,Salaried_Govt,Culturally_Rooted,Extremely_Price_Sensitive,Loyal_But_Open,Very_Confident,Not_Important,Monthly_Plus,Online_Marketplace,Instagram_Reels,Real_Customer_Photos,Buy2_Get1_Bundle,1,1,0,1,0,1,0,0,Linen,Neutrals,70K_120K
ZF-1104,35-44,South_India,Tier_2,Student,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Very_Confident,Not_Important,Monthly_Plus,Local_Retail,Instagram_Reels,Influencer_Rec,Personalised_Offer,1,1,1,1,0,1,0,0,Linen,Pastels,70K_120K
ZF-1105,18-24,West_India,Metro,Salaried_Private,Deeply_Traditional,Extremely_Price_Sensitive,Multi_Brand_Shopper,Neutral,Neutral,Every_6_Months,Local_Retail,YouTube,Friend_Wore_It,Personalised_Offer,1,1,0,0,0,0,1,1,Linen,Bright_Vibrant,
ZF-1106,45-54,North_India,Tier_2,Salaried_Private,Deeply_Traditional,Quality_Over_Price,No_Brand_Preference,Not_Very_Confident,Neutral,Rarely,Local_Retail,Instagram_Reels,Real_Customer_Photos,Buy2_Get1_Bundle,1,1,1,0,1,0,0,1,Chanderi,Neutrals,
ZF-1107,Under_18,North_East_India,Tier_2,Self_Employed,Fusion_Lover,Price_Irrelevant,Multi_Brand_Shopper,Neutral,Neutral,Every_6_Months,Online_Marketplace,Online_Marketplace,Free_Return_Policy,Festival_Sale,0,1,0,1,0,0,1,0,Rayon_Viscose,Pastels,
ZF-1108,18-24,East_India,Rural,Student,Comfort_First,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Every_2_3_Months,Online_Marketplace,Instagram_Reels,Influencer_Rec,Flat_Percent_Off,0,1,0,1,0,0,0,0,Rayon_Viscose,Pastels,20K_40K
ZF-1109,45-54,West_India,Metro,Salaried_Private,Comfort_First,Price_Irrelevant,Multi_Brand_Shopper,Neutral,Not_Important,Rarely,Brand_Website,Instagram_Reels,Friend_Wore_It,Flat_Percent_Off,1,1,1,1,1,0,0,0,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-1110,25-34,South_India,Metro,Self_Employed,Culturally_Rooted,Quality_Over_Price,Loyal_But_Open,Very_Confident,Not_Important,Every_6_Months,Online_Marketplace,WhatsApp_Family,Real_Customer_Photos,Festival_Sale,1,0,0,1,1,1,0,0,Rayon_Viscose,Bright_Vibrant,Below_20K
ZF-1111,25-34,East_India,Tier_2,Self_Employed,Trend_First,Extremely_Price_Sensitive,No_Brand_Preference,Not_Very_Confident,Neutral,Rarely,Local_Retail,Online_Marketplace,Customer_Reviews,Buy2_Get1_Bundle,1,1,1,1,0,1,0,0,Rayon_Viscose,Jewel_Tones,40K_70K
ZF-1112,45-54,East_India,Tier_3,Salaried_Govt,Occasion_Driven,Price_Conscious,Very_Loyal_One_Brand,Not_Confident_At_All,Somewhat_Conscious,Every_2_3_Months,Social_Commerce,Word_of_Mouth,First_Order_Discount,Buy2_Get1_Bundle,1,0,1,0,0,0,1,1,Pure_Cotton,Bright_Vibrant,20K_40K
ZF-1113,18-24,North_India,Metro,Salaried_Private,Trend_First,Price_Conscious,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Every_6_Months,Local_Retail,Word_of_Mouth,Customer_Reviews,Buy2_Get1_Bundle,1,1,1,1,1,0,1,1,Rayon_Viscose,Bright_Vibrant,20K_40K
ZF-1114,18-24,North_India,Tier_3,Homemaker,Comfort_First,Balanced,Loyal_But_Open,Not_Very_Confident,Neutral,Every_6_Months,Mall_Store,TV_Print,Friend_Wore_It,Festival_Sale,1,1,0,1,0,0,0,0,Pure_Cotton,Jewel_Tones,Below_20K
ZF-1115,25-34,East_India,Tier_3,Student,Fusion_Lover,Extremely_Price_Sensitive,No_Brand_Preference,Fairly_Confident,Somewhat_Conscious,Every_6_Months,Online_Marketplace,TV_Print,Customer_Reviews,Buy2_Get1_Bundle,1,0,0,1,0,0,0,1,Pure_Cotton,Pastels,40K_70K
ZF-1116,25-34,North_India,Tier_3,Self_Employed,Deeply_Traditional,Extremely_Price_Sensitive,Loyal_But_Open,Neutral,Not_Important,Monthly_Plus,Online_Marketplace,WhatsApp_Family,Friend_Wore_It,Buy2_Get1_Bundle,1,1,1,0,0,0,1,0,Silk_Banarasi,Neutrals,40K_70K
ZF-1117,25-34,South_India,Tier_3,Homemaker,Deeply_Traditional,Balanced,No_Brand_Preference,Very_Confident,Very_Conscious,Festival_Only,Online_Marketplace,Instagram_Reels,Free_Return_Policy,Festival_Sale,1,0,0,0,0,0,1,0,Chanderi,Bright_Vibrant,70K_120K
ZF-1118,18-24,West_India,Rural,Self_Employed,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Not_Important,Rarely,Online_Marketplace,YouTube,Friend_Wore_It,Personalised_Offer,0,1,1,1,1,0,0,1,Silk_Banarasi,Neutrals,
ZF-1119,35-44,West_India,Tier_3,Salaried_Private,Deeply_Traditional,Quality_Over_Price,Very_Loyal_One_Brand,Fairly_Confident,Somewhat_Conscious,Festival_Only,Social_Commerce,Online_Marketplace,Free_Return_Policy,Personalised_Offer,1,0,1,1,1,1,1,1,Silk_Banarasi,Jewel_Tones,70K_120K
ZF-1120,25-34,East_India,Tier_2,Homemaker,Comfort_First,Balanced,Loyal_But_Open,Very_Confident,Neutral,Monthly_Plus,Brand_Website,WhatsApp_Family,Friend_Wore_It,Loyalty_Cashback,1,1,1,0,0,1,1,1,Chanderi,Dark_Tones,
ZF-1121,35-44,Central_India,Tier_2,Salaried_Govt,Culturally_Rooted,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Neutral,Festival_Only,Brand_Website,WhatsApp_Family,COD_Available,Festival_Sale,1,1,1,1,0,0,1,1,Silk_Banarasi,Neutrals,
